gene_id_	BEC027_Healthy	BEC028_Healthy	BEC032_Healthy	BEC034_Healthy	BEC036_Healthy	BIDC065_COPD	BIDC066_COPD	BIDC068_COPD	BIDC070_COPD	BIDC072_COPD
ENSG00000002016	8.782441836094087	10.628007873854173	10.358229631334844	14.880251813549043	9.890516345849623	8.059484241773404	9.242337790735032	8.154145877118943	6.996198394262789	7.255306840378702
ENSG00000002330	92.18357916420253	66.58206050986708	69.39292272964428	58.34590359250951	74.04792592681628	88.63321083950754	69.09065158783987	76.22304316446515	89.08361310677759	85.86365148012347
ENSG00000002549	90.6223054369933	81.80036031730597	63.29879869106718	71.11466930517456	71.38451977120859	162.59502411932036	56.50721791642086	145.36487100698474	100.461958501402	102.47104302603783
ENSG00000002586	119.64580355584373	110.27484786847131	147.88004108511538	138.88154553206545	104.18840352492413	116.60912360008672	138.74710164698914	75.7139044817748	124.6063875021327	131.07171372724167
ENSG00000002587	97.78826801099544	68.48748628050434	60.00389132086084	104.57739827831428	68.25390955021814	54.81124861595842	40.71906238238817	62.70915555500665	91.68987375137296	54.07571428702715
ENSG00000002726	1.1631256642573284	4.040176874642012	0.8224696389605968	3.7250469213925346	0.7185396568031978	1.2985826018366016	0.6165037973245714	1.987159006652847	0.6946604911100007	1.822764419688805
ENSG00000002822	15.92164471360549	15.00427003966011	15.124903338718113	12.961353403495123	15.264292409034358	15.115781524060422	13.554773407762926	13.449819888090538	16.13073764357762	17.724684495806912
ENSG00000002834	208.5096659500054	212.87357752105606	174.2878805867737	193.10264741842542	224.99521139345	231.14629970725056	187.01955166368296	211.11082432816772	201.9057096923543	270.35849460964243
ENSG00000002919	20.30898594403413	16.1066940669535	14.078627961430065	15.702394350351158	13.115801352020256	21.550428420302847	13.233701608219263	19.838313161632215	20.268241046678074	20.596339768711502
ENSG00000002933	11.061418741637324	10.050283546520228	8.45187033693105	7.949829760543991	6.543501141287766	11.54193302190896	5.599222611421735	6.653343201855633	7.060916131156084	9.835883366146861
ENSG00000003056	149.85188042053116	100.623021530571	121.55479320129685	109.89246773423366	116.04896399915243	193.46664332172054	96.80427078165366	112.30912609163859	140.9984933537826	145.8827753403653
ENSG00000003096	40.927956586911854	29.301050645541963	25.57487358349589	21.273272919063842	25.455024204025044	44.159325629839515	37.80943470725621	34.67280279111972	35.56837577898687	50.72918925748004
ENSG00000003147	21.799020175860395	23.43008727032267	19.470300263981635	23.423555698043828	46.09874518821093	32.67002891095509	20.62985543843464	29.994330798211845	22.781575462538694	34.309375139914714
ENSG00000003249	7.330064773424745	6.914368149432813	5.459741456480762	5.895284433199769	5.202361242657741	4.315144447354622	6.579260962987851	5.288297256793748	4.5108966068282355	4.904733245249575
ENSG00000003393	37.58891163469186	41.767075650978846	42.1169626075408	41.776779759795325	39.12042216874089	40.95260848549963	52.002821596472415	36.37675149510978	38.272961659171834	48.811341696710144
ENSG00000003400	30.527380571672893	20.947570625067865	15.192972492647376	18.527573353107236	27.06508954487472	24.964319343296168	29.64906952608335	22.297074991318958	24.41279657273892	26.71540395373289
ENSG00000003402	236.20793459557876	234.90991431485241	278.8538662544076	222.4080397949388	263.6669007562525	247.98202848877426	354.19416701127295	221.73689607695897	265.34103297368415	256.11823123426376
ENSG00000003436	9.903413952787725	11.662497959840712	10.646454325003388	14.802903647836116	14.837307403375634	11.116890438887715	9.617611252898259	14.716217029354018	6.813669755345552	4.672458463304898
ENSG00000003509	7.670150227713559	8.29521782064046	8.864060787801378	8.640701087065247	7.9437145802357785	8.851545263782823	8.046472438560365	9.330860435131633	9.05919936212712	8.49929512587764
ENSG00000003756	160.35563895275067	201.34427458236775	226.71463328043725	261.49349569269026	195.1737654029629	182.77795719291342	208.21755335501172	171.5672037356179	133.6786711023712	118.59102560500205
ENSG00000003987	3.6298732055592566	3.1904386808881533	1.339450554878686	4.498283388042638	4.95313336756338	3.1375301680379044	6.072106359742171	1.4366534427994626	4.950555145505432	4.97519585822711
ENSG00000003989	397.0474025998113	234.43201286556734	318.81273119366824	211.15615441084202	263.09090020630083	279.5628101654537	433.89199445403347	142.08402901972008	356.57186803799647	472.4141671609513
ENSG00000004059	122.91403054815699	105.82524423817021	97.55570878169591	99.72407907671891	109.11294859467499	118.60509285603406	91.16653779604304	103.19669501571269	123.02308917264803	134.5038998788887
ENSG00000004139	30.989867438146604	37.62985691021256	33.85939876455315	29.173064961091114	32.40449067087786	27.43477349570988	28.000589043582373	27.23933726829419	30.907221469980126	35.46312337820111
ENSG00000004142	55.54120202141553	55.55071320645718	49.93565665117929	52.74424418828264	52.47255600414815	59.70986075574438	45.15679183965042	54.072423234683	63.565831521951864	67.7017853035979
ENSG00000004399	7.314405511126101	7.810023940085432	3.9713377334642375	6.8370610629346364	13.364837616539441	45.20787369386318	2.778506607224371	5.736343373115964	10.894738588421427	8.902487093262737
ENSG00000004455	86.59298833720531	75.35449997687705	77.17387716642035	81.88179425153511	80.58180821723201	81.8419501673022	69.79659066206406	76.95664302745699	95.34429793851615	84.15153854689756
ENSG00000004468	88.68712974289429	87.23666697867809	99.40187896461595	68.10921871795513	101.8707203300542	78.15016601960592	101.14783561781775	86.64961650607054	105.50209847074882	116.6758901767983
ENSG00000004478	135.47680252976255	76.42375271192898	103.32567011990432	97.91579929429386	76.80704156471042	77.8091350412897	71.79306642501078	69.47777582422185	109.90577115316405	123.12905739376096
ENSG00000004487	85.15797229116228	84.45778716259174	82.83444220960321	68.71932807286386	78.97229854705009	67.33994697416047	89.967328121899385	69.96708693283702	85.12666867234125	91.1470442209068
ENSG00000004534	69.5206610620864	126.0200103851447	108.27873894660873	149.41579610581996	95.42712494264872	88.61277253244893	75.887090792636	82.09675311192595	60.173584514592285	58.96563647066343
ENSG00000004660	11.64285667436581	11.603679557622147	11.219253513752214	15.265087700700047	16.93942870120397	14.58798281162831	4.271003183744679	6.9086359541767575	8.717567091233349	19.24060809922298
ENSG00000004700	24.81963410729922	22.728700612713528	22.300692448191416	22.378346407794556	25.18584966805779	35.05793940336981	26.273212965538804	25.90709953932725	30.626596217913185	30.070611329742697
ENSG00000004766	22.89502802494141	20.74750771718011	21.91049718538012	21.490643709076263	22.897003864748278	25.784061608330518	24.36559820198159	30.042218567045943	26.522190309604493	27.95786006044418
ENSG00000004777	7.860840386951695	15.133339893123315	14.028982127413585	29.130496121780343	11.506253359723596	8.573764957903048	14.078244248493984	8.630007654912923	5.091245877882151	4.3940069827280785
ENSG00000004779	72.21528755903255	51.48733033230574	53.17853694193802	50.009427307431416	51.80189983007423	68.13037873885877	54.66615178194448	54.19468987851495	65.92241887560324	66.49127600517002
ENSG00000004799	49.06204563662619	32.54558000837579	53.303865648827305	22.15201673489653	37.488628188669715	62.581225125465494	45.91688190494922	17.49429857718186	58.81750171789639	52.05005065111356
ENSG00000004809	24.191436961625097	3.09642502774915	6.618922332587668	6.346698965794917	42.33635657884442	1.9425263898978098	4.416886561758158	2.39438844170915	6.023304393536305	0.8867616817407795
ENSG00000004838	637.8690429762344	592.6413508494439	403.5505874730648	448.6514245051948	441.09716284046146	437.5523755421305	554.9125175040849	409.8886938040996	597.399246770169	737.427101315785
ENSG00000004848	20.772331493884217	15.525709775640582	20.078630141133697	13.758958031593844	19.45805390623063	16.910981111774717	14.534288153364246	5.353628400147969	16.33259367185517	24.717389980997538
ENSG00000004864	20.210284193035022	21.004365068607555	24.352950023502682	20.86946306100155	26.298551438997134	28.560412853682575	18.40223297777862	19.144918646687263	26.5289786374417	26.689867640606753
ENSG00000004866	22.508995203808137	21.099491126516615	22.191045495751716	19.968708684479402	22.836780660979333	25.834245959758505	16.50780970643268	24.838713227749636	24.455707246113917	35.35456763053977
ENSG00000004897	36.086559199521965	30.55361841666525	31.32305905888232	31.883362794045258	31.854280904341962	38.39422283207821	36.89609699940621	37.44069545196156	43.956058275479855	44.035434748369035
ENSG00000004961	25.40923733831494	23.569060616252813	22.159697652940995	19.436060660119946	21.58493129036803	24.97925689052283	24.584144575504506	23.811428886273614	27.918317206003277	29.73659635405363
ENSG00000004975	34.23030431391738	29.07155536144547	32.249222536705304	28.772178527970485	32.277510342727716	35.12181919496579	30.022890403956854	28.208015131826894	30.34521475315997	39.827825240210636
ENSG00000005001	37.50885111917105	46.66694056204058	43.84154827869029	74.45303198042053	46.494325220603045	40.900811008021016	36.33994301215927	49.60969073481645	29.448328920599877	31.409647533821815
ENSG00000005007	245.16973197034383	269.85858217788353	223.57856438012408	249.46245154883715	208.34775888665533	212.50516025011527	251.30552735598965	228.7099461746606	257.543161199998	258.9822256132306
ENSG00000005020	24.78745689932564	22.483399910842095	22.556582335482545	19.6357777356464	16.53177720257771	42.764503927835605	30.530416598532387	19.003130095390073	38.95036994922419	24.860780782013087
ENSG00000005022	210.2290779302776	147.44767636890518	131.07032827359717	130.07354909511616	135.63154561817134	163.82099991762823	135.97709096880683	179.80330901965243	168.73215397354124	162.2788671035991
ENSG00000005059	5.940527721475362	6.434952593655801	3.485704660356811	6.818162535247646	5.81536179466968	13.655095885418609	6.528184045642377	10.565896182252207	6.920225398779367	7.229435913494417
ENSG00000005075	49.796735133386434	37.96890861409684	41.3761289550301	40.38881304074784	41.22905822612432	45.06749946495678	36.87466293587718	41.40910391081541	49.5626543060579	53.40069266922757
ENSG00000005100	14.900092519462078	17.664879598593284	16.381088633957322	16.454638739840036	15.385773513677924	16.45503103362774	14.658940154028748	15.67413542822951	15.722593828952775	17.712656011762075
ENSG00000005108	4.363672794092926	1.7381324532683686	5.631708108421157	2.593360835290152	6.580386177003707	1.4276165546085051	2.6300727614466015	0.6215221061457795	6.6776394034788495	2.738549442141143
ENSG00000005156	43.856550885261534	46.97053436387797	59.61228611009703	41.44266058017957	55.71615898130277	46.97957003502299	78.88642399290758	51.50951060222514	58.945706147774615	52.72472004390458
ENSG00000005175	43.25658100402988	32.911530277603404	37.9316104409749	32.32591274778534	32.108318204872425	43.61446004379393	43.55161863759721	35.590841886331816	41.68905574566931	43.79039180986108
ENSG00000005187	9.587293570910136	2.6361984542562036	8.37446419433862	3.9968122761248774	3.953309386443611	3.368368505850873	12.73158037844219	4.2149183905930085	9.131408880519437	9.594274621473316
ENSG00000005189	11.810986879444842	11.121019487932337	11.85156817218513	11.724310854658691	11.218914141232327	11.833473292998601	19.888750311990634	14.132230782864626	13.427470739008482	10.43498288333501
ENSG00000005194	20.459692682786958	21.729452127846045	18.446474391315117	20.15084748874411	17.675136665540393	20.365716386364326	16.355524823235967	20.65138634311467	20.179869680404053	23.308366667702458
ENSG00000005206	111.80783537155177	162.39152119945604	134.6308071737015	207.65311803775663	128.48447116516888	125.43210040151644	130.36862924568314	120.6570645992312	87.98852920498169	76.72152810223564
ENSG00000005238	12.35723440617012	13.773734063011089	9.125512136460683	16.946453119047494	12.004402532992053	19.07523167730073	12.034491934075543	16.29203029060819	12.178541521358907	13.763192212432898
ENSG00000005243	2.599453154002424	3.0513880846266845	1.8407653824356225	3.7438511450491467	1.657412313968528	2.3954921848515554	2.4744604467958813	4.309899195076469	3.1743522355910323	4.464451984455183
ENSG00000005249	18.77394109086499	11.116322667791954	19.98209570465216	10.401734550272856	19.592181308833922	20.81739168047774	12.96347025881124	10.912297962002155	19.160319115553026	23.713548706386177
ENSG00000005302	48.32652868133996	51.71436905586805	45.64114318091271	50.079136846683845	47.758610117541444	52.15412351699139	56.94635441578054	42.21251802743508	47.755710471119286	52.64872749829135
ENSG00000005339	74.09469567094703	72.70977308605015	86.0048041773379	67.32604260650363	86.78581374147343	75.58561822467195	70.78495603752292	61.57225916733489	78.58671273683413	82.14771286151937
ENSG00000005379	91.53421157019599	136.47760402824753	131.35831797594034	164.0845239792398	109.46919097598932	107.66714648991822	129.61306583840283	90.92436404104579	90.28611438274262	113.30934115551068
ENSG00000005436	19.470536270567436	18.12589412546516	18.913511817537877	17.05963681630254	19.936486351316375	21.269002449549042	22.75956358366368	18.614851990127768	22.308274252481855	20.31286908176166
ENSG00000005448	176.342075230205	193.53344723883762	165.12937566822407	148.81924767047903	148.87672243053157	170.33796463622258	182.12665660833065	139.8170424208833	167.03913445914498	189.10261546998774
ENSG00000005469	35.96320542941072	23.785392443903145	31.856990682407016	28.696716442865135	29.862508136740846	39.67483520971335	29.617501153557257	36.486424674626946	37.203905542866096	82.07723263729163
ENSG00000005483	109.935687037273	95.44318596896983	103.76601253155971	102.38641387982506	112.43154795094266	90.13361164151053	87.5183554622314	102.79735177918319	104.48947692446708	113.09094403890633
ENSG00000005486	178.61394848236165	175.875829171382	152.32922584577193	138.6363739138988	175.23745150116397	153.33568058999558	134.54139719421596	107.91052244646144	161.59209930542443	172.4053361018704
ENSG00000005700	63.161470551178866	60.31810924948018	60.35274377648697	61.76991318814141	55.94231694314964	63.42645478209628	75.9510720634377	58.90383042125073	66.25619005182543	88.24189234968094
ENSG00000005801	14.529703348202444	14.789344168038657	12.186133155225967	17.029384083358554	14.44667092382237	17.618353016137878	14.314474991216816	17.155090151643975	17.091145341805664	13.682567907956203
ENSG00000005810	56.5560408727985	51.518230464808305	61.246541115755946	54.02679786217789	62.76204388956994	51.37001520641076	55.79779939610747	63.466577035771444	68.2262120319304	64.23705356115312
ENSG00000005812	69.4210225655861	50.27188907038429	65.16370551566717	48.1446971324244	65.42594823267342	68.8902417649021	63.83930602325949	49.920553676759205	72.67684024627683	75.20437171128935
ENSG00000005844	12.459589464624816	15.097804740745312	10.678710800939006	11.180063434563156	18.492815633924952	36.50141298705367	13.429614691648538	15.215859669373321	15.036814440324129	7.044676285214656
ENSG00000005882	46.65766973329365	34.554073170975244	49.32466353900588	31.26178606904292	46.34101759942768	33.86792018472546	37.809384035711176	29.68022779020748	42.12806358970921	44.706194443564144
ENSG00000005884	191.01812945057844	185.57168819809777	165.5774571275309	155.90095224901012	157.27003206429308	148.23370164903426	132.12779327294766	113.75849526539668	141.90659927225	195.6204688097874
ENSG00000005889	27.908427498816025	45.91140142222066	29.782205272032524	39.75060108478747	46.01077677316074	46.18371816679529	30.31362683856919	41.214047858355364	29.898380987131443	31.990836409320995
ENSG00000005893	110.5300988951962	86.57730450127247	88.06140125912542	79.81847864936628	98.7604208300299	134.95728710394843	84.51881957577996	103.62430222474079	114.76807803678669	130.5311540064891
ENSG00000005981	3.1858714503134404	3.6636742101647095	5.660831366684542	3.446378511636815	4.6101887601643305	3.552813338454181	8.183775434956287	4.009327028989587	3.7036835298168658	2.9295962868250554
ENSG00000006007	62.53302360670405	57.13978342053312	63.76646276082429	58.19056599367704	94.12863755804659	64.4201888229272	64.96641008888872	79.21358338372482	91.21551736082318	91.51857116001511
ENSG00000006015	31.772362180328912	27.16269967610047	27.239599131017222	37.076138783375775	30.345979939953075	34.45251706539227	23.630860799690694	30.929324201368757	28.602777619015864	33.05677495295465
ENSG00000006016	27.26710030369704	19.760356634187485	8.530216444825172	27.489700297299756	6.064474703419009	23.911431970196727	6.207281151248694	6.653322824081659	7.236814719310047	20.87811977561992
ENSG00000006025	13.091018382278813	18.40876938845971	13.6686620951071	24.00035686942457	13.728897709319767	14.139049831800573	9.940068074671533	15.19163049612058	14.288920093351079	18.571063580307644
ENSG00000006042	95.59737640743509	72.60749364746638	96.08538372464824	68.67310023717445	103.00720097336959	81.25325594646728	72.14937183883453	72.03820236825462	84.21652273825427	125.24210805431672
ENSG00000006062	12.35723440617012	12.630429160416787	11.146406202872903	15.041511705488949	13.039118799846175	12.719498907444166	10.007630134652329	10.321342516814347	10.894738588421427	13.199614587365616
ENSG00000006118	14.108636245316305	13.403210574173103	11.5432282210609	20.248150387284205	13.025188711033003	9.703130637052178	7.564619826777461	25.752330346009938	20.35893381003639	9.307528241943123
ENSG00000006125	139.45798652320212	183.02917894558948	91.99908823479007	156.10144261758612	114.13283908662005	145.8991856288884	147.76667043545217	123.58101025315005	146.8195899922108	219.26883827832532
ENSG00000006194	27.84477564199474	28.683063445557195	27.83080597359042	29.790643195205746	31.22296238134576	27.302158403106244	26.44944859899875	25.82882850950077	26.581772834766042	33.91048031763493
ENSG00000006210	146.37077801302232	65.92694680068043	167.64378285018964	74.34328094987099	174.43680671290943	52.26873612287291	73.03304980235298	74.02964070744153	165.12304978856562	80.05047710385134
ENSG00000006282	43.25556619640348	43.687410735548546	41.03731846204346	37.737266618716845	53.99637742512386	50.96670143128831	42.03338091622411	42.84429015388874	48.202596996172396	56.687674061064435
ENSG00000006327	19.663849317209426	10.56012028274606	16.112571879447167	20.247075321338	14.801916930145861	13.090517899037327	12.608752553397174	14.947097208456691	11.545433225663666	15.629984758201122
ENSG00000006432	12.839986200324544	14.176331889386848	15.840953239441454	16.34137959936061	13.508449742612505	12.542877736185257	11.947421329275308	17.44995654101877	13.128819486855798	18.291925260963982
ENSG00000006451	29.166461094791746	24.40616065581315	24.073733330641726	29.036116648181892	25.01476058550872	33.894472239515025	23.3511369808553	29.15040566693558	35.67429831412493	33.699145312453524
ENSG00000006453	157.53553539589092	209.46693061304728	201.68188468467855	203.82190363896822	184.1608709521287	166.54487617256115	196.5088625646782	189.35115199203824	161.94704443686894	174.78068872635694
ENSG00000006459	61.86423415596849	78.73024675238267	66.54171031400284	58.96829133217298	78.78068797190286	51.70875554573505	70.59390742241212	74.08339727517973	75.26074865076572	65.17043222278666
ENSG00000006468	2.9897793920171627	3.1904232308219007	2.921694147178539	3.3478119390897194	2.4430348331308687	2.7181012636720827	3.369674632056136	4.83970094057432	1.943290740953292	2.104544426597219
ENSG00000006530	25.398277415948403	20.635649237520862	22.80149029483246	22.638795278881958	24.047606207451633	22.505415173403115	26.892317902172653	21.931110548555854	26.424463009627395	27.734795962475324
ENSG00000006534	1064.7427345896356	771.2733482395203	1240.7146413302708	681.659067566939	961.7821348785232	929.443208586106	1241.6910421891587	700.7890792973116	790.4265271051557	1428.7555218388825
ENSG00000006555	43.96619694620198	38.530503072264345	48.579459047842306	37.20046921702096	48.04849775668222	32.34345154205058	40.22295417594931	27.570048162085715	42.235516136561984	53.6589440455589
ENSG00000006576	15.807658398508329	15.970779834141107	16.23797891677812	14.928309147427742	18.8456473470016	24.915490017750233	16.342671141324633	23.751314453056125	19.479845355122166	26.07347387549461
ENSG00000006607	53.54226518352019	60.44362558770556	61.56506402431488	57.213689403836916	60.851149945738605	60.135451801622914	59.90114732800984	49.959169558436265	51.42184716173299	62.16919336920505
ENSG00000006611	15.729518211265203	17.667135308266065	3.6737133867790304	10.005676483507296	12.368462625772334	12.735630167948159	20.429060996171824	8.202033645953106	9.153673188918068	6.067075773746782
ENSG00000006625	33.63884320432376	25.974172429588645	28.8208244275737	27.111729743560073	28.75752827198015	30.145873792323215	30.028599398025264	31.01128360828416	29.773377271414645	31.674062847804645
ENSG00000006634	6.399486179893756	6.062327895807554	5.933797290289314	6.371463204171209	5.055510897864678	8.339539055384241	7.236724259175778	8.181655871981103	7.464663360394145	5.610873942562089
ENSG00000006652	21.200549087431213	21.41257126903239	19.8900887677072	36.15403397437686	18.73516468937149	27.19311108209883	20.89667490381382	24.083594435443544	17.98423252459145	24.365464363619328
ENSG00000006695	12.282123029381637	10.656961298009012	11.533139260156291	9.237626738527817	10.732395729875295	10.849159908301928	10.749140633456262	9.189907372567376	11.404883184019353	12.358043374232748
ENSG00000006704	34.14059531973189	29.51355085676183	41.3992207692746	32.26987729293703	35.22189424573201	23.227885937598014	36.27761701182717	24.98072593456047	35.174353796624324	33.902837034947545
ENSG00000006712	86.9534167813004	86.31179511274424	90.46382724148498	68.5307388729219	83.49430812053147	78.26082646666326	86.72436613333731	67.84779843975002	87.78222383229293	97.0996292555961
ENSG00000006715	53.15584205176147	43.8199877540508	52.070709503478966	48.29843156274019	49.65287226344997	61.962962304126776	57.44986066778749	51.39790153418079	37.42665414490144	68.99762111036824
ENSG00000006740	48.47074065128284	54.174622155654795	50.62183132139783	39.06768901842991	47.05304249667587	47.70354100644479	53.60742052101602	40.59984137306552	47.77436957950077	69.85564123140406
ENSG00000006744	61.111278121931	59.29588651609711	50.55029996194053	55.08362540896932	56.08271001156003	51.904250291783676	52.3430303495057	47.54815285316578	56.759917343228615	52.665176406194774
ENSG00000006747	55.194403224366454	98.70217659381508	82.46863904637028	102.49656098730192	67.9344372382749	65.06643938124076	76.93570463508247	75.39130394202424	51.20521860655611	67.15462136393337
ENSG00000006756	157.80416278084638	181.8000643750362	172.2420774398678	184.43520170834736	207.6788846909308	159.47167332926577	131.98142006999964	166.50033137080374	121.35477846812489	158.71915788757514
ENSG00000006757	28.61103346215251	34.55999054634937	24.692904140939703	29.564351243919713	42.04598991326576	45.77372604982419	25.136667102027275	31.83941596473198	30.218997579876316	31.04123778603962
ENSG00000006831	56.589420237499276	46.03532640362231	48.92191973941712	45.37413902406118	58.42127875912044	52.746479533960866	39.88185022562146	46.550049484017606	51.55436024529038	70.26008359756997
ENSG00000006837	7.0993131315761175	8.636973286118673	7.735867434472896	7.176895066791073	7.7584463151256475	10.931284155528084	11.723959815888927	6.087126374269839	5.300030924729181	7.36787795313862
ENSG00000007038	1.584661139894213	1.5681662744381	0.10182957434750221	0.6695397548506526	0.6802175417736938	1.5566666386409123	0.19424092244472854	0.5603887842298011	0.9408692727692413	0.8365343955093547
ENSG00000007047	25.12121932147988	24.55389418930791	25.33184555474941	23.077705097049517	24.937330752091498	22.287030168699186	22.767569687771346	20.019675349982982	26.524283084248566	26.96927012870697
ENSG00000007062	449.8420980359281	368.8474193009245	439.6811303995101	302.0767070616521	395.7539381500574	314.95900597033307	472.32923271314604	313.15713286983885	415.7210833301521	396.1738840880156
ENSG00000007080	54.638413544426626	47.59953746109995	52.29009740488866	36.16719881701716	46.443165197038674	52.27031698640231	40.51100501867751	42.5794198478009	54.32587974140371	56.64914064511969
ENSG00000007168	171.02470184112056	146.79963879006132	156.8959532674012	134.068720481113	163.97207179545848	143.90863647646978	165.8316336098066	129.11239397565595	172.04373243222477	219.50456486535495
ENSG00000007171	19.070577166313136	22.054969573694137	14.107312569219406	174.92448935866076	25.666236541010164	7.412314201611386	10.851834964627097	12.827808715369473	15.306923060145865	2.897050696027128
ENSG00000007174	613.0458023987563	672.5574519868758	807.6078162437278	420.36857073002983	655.7954710192299	602.1504505407594	909.7043553884572	410.62920173246863	693.7525082959215	657.1988386388244
ENSG00000007202	189.2022951333596	173.23386784241356	173.5442740366237	150.198048037774	177.009293650611	170.78973671789967	170.5166739876283	159.2781426085204	221.68464595816738	242.86794907940595
ENSG00000007216	3.021004242064333	2.6805864945961084	1.6057740570183086	1.7257637558476226	2.1172968553800957	3.1375301680379044	1.359686457113096	2.679656899543081	5.882631247501162	1.153536903281321
ENSG00000007237	93.30300565081862	88.28639082998853	92.47679426718663	45.744640698595155	68.66322806084818	99.28974736613047	109.19766926886234	53.49347029836466	81.91483994291333	166.7688554011798
ENSG00000007255	27.3295500037914	21.18976586362289	21.70536542437921	16.550376191475866	21.50826789925148	26.43105420462697	19.939252951826273	19.715496317902964	23.855889894967202	30.810882630391895
ENSG00000007264	3.458167755149826	3.854791529692964	3.125384628050274	7.781365040683523	4.876661587021997	12.961677521391495	5.721645064106879	7.707709604940523	5.583645854859095	4.482080846137387
ENSG00000007306	1.8969096403659795	3.144088482134349	2.451742828520637	2.800829702113356	1.9448473377473214	2.4761646186323127	2.0521975719160337	3.5762789543107654	2.6467444028368434	1.875598170984133
ENSG00000007341	16.121468141482357	14.266622076559248	16.835765516463066	17.55603437138624	18.98387521591298	15.381334334478023	16.437916755382517	15.774679365007318	12.194193365335778	18.641702305789586
ENSG00000007376	18.086994389827005	14.901588899354131	12.822677657516387	16.229742488203648	12.4259457983166	15.139171851791282	10.615688674479259	16.00674145500036	15.467187390664488	19.116994732442368
ENSG00000007384	16.260325049642184	16.80194704826089	14.718290015304428	24.207863457859887	15.319284644101701	12.396873697363139	10.531236099503275	22.670293921615908	15.115460559722715	18.711953583761915
ENSG00000007392	43.55744804665966	67.84139541000816	63.72236272208758	102.7869042360181	51.051054630301444	49.651503631132655	46.36370358863207	58.1269074107943	30.873948111773156	26.838330481746627
ENSG00000007402	2.739980591639743	1.6608975720782488	1.8094332057133131	2.1595434347628135	3.458570881412737	1.250172689063945	1.038766672204415	0.9271887157256711	2.5588302814429422	5.9790371328383305
ENSG00000007516	224.01486483853245	287.62617381691615	249.66260150144694	363.0611053983877	215.53315545468803	313.9224273016038	358.74611013093244	310.07841802260197	244.4061816506642	252.32517295001816
