NAME	Basal	Club	Goblet	Hillock	Multiciliated_Deuterosomal	Suprabasal
ENSG00000198919	1	1	1	1	241.295780323296	1
ENSG00000205250	44.5592603448607	1	1	1	1	46.1159274913398
ENSG00000122882	1	36.0427749091886	1	1	1	1
ENSG00000143369	1	1	1	118.914687038456	1	1
ENSG00000283391	494.899918926954	180.500430149169	1	1	277.362758332071	1
ENSG00000114942	494.899918926954	180.500430149169	1	1	277.362758332071	1
ENSG00000273594	526.080783302514	268.021962773363	1	1	256.43856069278	1
ENSG00000104529	526.080783302514	268.021962773363	1	1	256.43856069278	1
ENSG00000185055	1	1	1	1	232.009126620789	1
ENSG00000203666	1	1	1	1	170.214557523918	1
ENSG00000096093	1	1	1	1	644.069245511024	1
ENSG00000183690	1	1	1	1	122.466273300328	1
ENSG00000143590	1	1	1	64.9483357357983	1	1
ENSG00000090776	85.8633615716195	1	1	1	1	1
ENSG00000198759	31.3050175991505	1	1	1	1	1
ENSG00000129521	56.3951962751419	1	1	1	1	1
ENSG00000115504	47.0673424174644	1	1	1	1	1
ENSG00000282986	298.593912421597	93.170731246646	1	1	257.980041694945	1
ENSG00000178982	298.593912421597	93.170731246646	1	1	257.980041694945	1
ENSG00000006744	34.3970479051618	1	1	1	1	47.7209195687134
ENSG00000135374	1	1	1	105.38758598605	1	1
ENSG00000127463	52.5434396907023	1	1	1	1	95.3567381316754
ENSG00000125746	1	1	84.9408518765442	1	55.0077097766391	1
ENSG00000149499	51.3354365641973	1	1	47.4325462629415	1	1
ENSG00000142227	114.83035869082	1	1	1	1	1
ENSG00000149218	1	31.5600393011587	1	53.586469595712	1	84.1497215228953
ENSG00000167136	1	1	1	1	236.187452538003	1
ENSG00000124074	1	1	1	1	143.247505423579	1
ENSG00000151023	1	1	1	1	320.377782771407	1
ENSG00000112796	1	1	1	1	111.262028168152	1
ENSG00000197217	1	51.3463248672831	1	1	1	1
ENSG00000187097	1	34.5027717228666	1	1	1	1
ENSG00000197586	1	43.8332841686786	69.4499718334224	38.8502774359084	1	1
ENSG00000165689	1	31.1157031918841	60.4418562706902	1	1	54.1246720808231
ENSG00000163378	37.6902435543483	1	1	1	1	1
ENSG00000116106	1	1	1	57.0598144837414	1	1
ENSG00000133216	83.4331474414522	1	1	1	1	1
ENSG00000196411	48.6538138427081	1	1	1	1	1
ENSG00000105131	1	1	60.2719025044479	79.758859976474	1	1
ENSG00000261150	37.1992645421318	1	1	1	64.3884874782601	99.131243892468
ENSG00000127527	1	1	1	55.3474029017051	1	56.0114574921478
ENSG00000133106	1	1	220.643510554115	1	1	133.928960010649
ENSG00000178965	1	1	1	1	264.484658481086	1
ENSG00000134398	1	73.4941909438564	80.52794839179	1	34.4911815173628	1
ENSG00000141446	1	35.7819289513863	1	1	1	1
ENSG00000134954	67.3988071942854	1	1	1	1	54.540914741215
ENSG00000167880	1	1	1	160.910054257054	1	91.4761248053074
ENSG00000180104	1	55.847032680726	1	55.3000266182519	1	1
ENSG00000138190	1	36.7733271012206	1	1	1	1
ENSG00000171824	32.5097868075462	1	92.5011779023205	50.7975301931054	1	69.4567152779863
ENSG00000075914	53.5224799028056	1	1	1	1	1
ENSG00000120699	49.1154244386013	1	1	1	1	1
ENSG00000103089	1	1	1	45.0769841159359	1	1
ENSG00000168040	49.3765945051195	1	1	1	1	1
ENSG00000149485	1	49.0296160265439	1	1	1	1
ENSG00000134824	1	109.456015428513	117.667491918806	1	1	1
ENSG00000180185	39.0176013496536	1	1	1	1	1
ENSG00000125898	1	1	1	43.7642195339463	1	26.602658529326
ENSG00000082269	1	1	1	76.8543411154422	1	1
ENSG00000215187	1	1	1	1	248.286093971395	1
ENSG00000116199	1	40.8925772241851	1	1	1	64.3183773686024
ENSG00000179813	1	1	1	1	532.039059547185	1
ENSG00000196227	36.7068159568999	1	1	1	1	1
ENSG00000184949	1	1	1	1	247.33312384859	1
ENSG00000203778	1	1	1	1	692.16428933723	1
ENSG00000071889	36.0066572505154	1	1	1	1	1
ENSG00000183844	35.339683478021	1	1	47.4015381050834	1	1
ENSG00000198643	1	134.536724874831	80.1864715605286	228.753797778222	1	1
ENSG00000071859	1	29.4434639351306	59.6082907949039	1	33.4943870582864	1
ENSG00000153347	1	1	1	1	301.759920340458	1
ENSG00000168143	1	1	1	45.4652175592246	1	38.3620642939778
ENSG00000101447	1	1	1	55.3158889105225	1	1
ENSG00000105523	1	93.5132057805167	158.129663129243	77.2995848403376	1	66.1200812319004
ENSG00000133477	74.8696888379822	1	1	1	1	1
ENSG00000203780	1	1	1	1	339.662331974826	1
ENSG00000026103	39.4141585787662	1	67.4528001536861	1	1	55.9311567334259
ENSG00000118246	1	1	59.9595642207529	1	1	49.9781567910753
ENSG00000083857	83.6212248882596	1	1	1	1	49.3105545797951
ENSG00000086570	59.6284248845862	1	1	1	1	1
ENSG00000280548	73.4137561747868	1	1	1	55.5429999618574	1
ENSG00000105202	73.4137561747868	1	1	1	55.5429999618574	1
ENSG00000112787	43.9547443213271	33.9677801402133	1	1	1	65.9204405092603
ENSG00000145743	1	32.2537123299073	1	32.9597889147069	1	1
ENSG00000178974	1	44.2808195138029	1	1	35.8122541193919	1
ENSG00000174013	1	1	1	1	1	77.5088962665609
ENSG00000109670	40.2058268965359	1	1	1	1	1
ENSG00000157107	1	43.1709566319155	76.7848339690773	40.7707856074232	1	1
ENSG00000161513	1	1	54.5048651413329	1	89.1416737005732	1
ENSG00000145780	1	41.9882579733085	75.6646648581269	45.5616004372593	1	64.9591469983979
ENSG00000101311	146.30381280945	1	1	87.1623625108989	1	115.060731952756
ENSG00000090512	1	1	1	94.0429140516402	1	1
ENSG00000149557	49.2449052818767	1	1	1	1	1
ENSG00000180263	55.6134130700098	1	1	1	1	1
ENSG00000066468	39.8218176641764	59.728807373655	1	1	1	1
ENSG00000142621	1	1	1	1	221.526183454968	1
ENSG00000145216	43.2208731016432	1	1	1	40.6646567379785	63.0115891742335
ENSG00000179431	65.1885646748975	1	1	1	1	1
ENSG00000134285	1	43.6752650020549	1	1	1	1
ENSG00000096060	68.0517954850182	35.3511451776806	80.7165750225567	1	1	75.3365553647424
ENSG00000122642	48.8815509997776	1	1	1	1	1
ENSG00000196924	305.69688851578	1	1	1	1	178.431084427648
ENSG00000125848	57.076554881441	1	1	1	1	1
ENSG00000157827	55.2429384031814	1	1	1	1	1
ENSG00000094963	42.5073542560641	47.1915242695818	1	1	1	1
ENSG00000052795	1	43.7880438882774	1	1	1	1
ENSG00000129654	1	1	1	1	660.296705427596	1
ENSG00000198815	1	1	1	55.1609784990928	1	1
ENSG00000150907	1	1	1	33.1665538920591	1	1
ENSG00000137166	1	31.9705218348048	1	1	1	1
ENSG00000136877	37.2544562062879	60.4828814143805	58.7994520416881	1	1	1
ENSG00000181274	1	1	1	46.5663579762255	1	1
ENSG00000139926	91.3185434872164	1	1	49.7860293084576	1	82.8189152882069
ENSG00000170324	1	1	1	1	134.313189274666	1
ENSG00000075539	46.3835990213153	1	1	1	1	1
ENSG00000075618	251.077740454479	1	1	1	1	150.345438224009
ENSG00000134363	112.565645068267	1	1	1	1	1
ENSG00000163430	1	40.1888354308839	96.8045451041745	1	100.220411907409	1
ENSG00000070404	44.5438011461515	1	1	1	1	146.452921902337
ENSG00000108592	1	33.0323781997748	1	1	1	1
ENSG00000001036	67.7962339653996	38.3756153627393	96.6263353009477	1	35.5639259191621	1
ENSG00000069509	49.3136124309452	34.9342062283617	66.1913570911654	1	1	1
ENSG00000176920	1	93.5584255951605	128.827528369048	112.729752471799	1	52.3065081150808
ENSG00000292063	1	96.4996991051699	232.350190510879	194.797471534641	1	98.8052903196029
ENSG00000171124	1	96.4996991051699	232.350190510879	194.797471534641	1	98.8052903196029
ENSG00000156413	1	58.3470413563189	79.9404190832346	77.5695874161326	1	1
ENSG00000010361	1	1	1	1	128.836890350286	1
ENSG00000089327	99.0871979314105	1	1	1	1	1
ENSG00000082074	167.63890233214	1	1	1	1	85.375417171715
ENSG00000177283	1	37.4288518868004	1	1	1	1
ENSG00000123689	123.085028263438	1	1	1	1	207.222833704008
ENSG00000094755	1	77.8991098724645	1	65.4640509954409	1	1
ENSG00000054983	1	1	63.2150535385209	1	59.8392192183014	1
ENSG00000139629	1	171.72886874238	104.405478650062	37.2862296907664	1	43.3309102119908
ENSG00000130005	32.9158204507013	1	1	1	1	1
ENSG00000109534	33.8655521724853	1	1	1	36.6005028164642	82.4318663812748
ENSG00000141441	1	1	1	47.7927295144345	1	1
ENSG00000070610	1	40.4716145088655	1	1	1	1
ENSG00000114480	42.3368796395329	1	1	1	1	70.3274026966125
ENSG00000162645	1	52.4075488868232	50.5216123445828	44.8339463713748	1	1
ENSG00000183347	1	1	1	123.702089003983	1	165.291963716203
ENSG00000131979	1	39.7096329920496	1	1	1	1
ENSG00000140297	1	70.6004280859993	230.010506791602	167.590605468863	1	96.261876892318
ENSG00000119125	1	44.9725989235037	89.2205378039669	1	63.0947740896581	1
ENSG00000102886	1	1	1	113.074230556751	1	1
ENSG00000239857	1	1	1	51.1144240438527	1	99.7415429257745
ENSG00000145990	33.3624052273826	26.0545017418076	1	1	1	77.2173065244807
ENSG00000125447	1	1	1	57.6696262461373	1	1
ENSG00000137563	28.847949709017	1	1	52.0406016854039	1	1
ENSG00000131067	1	32.7148402206782	1	1	1	1
ENSG00000146830	25.4869531497496	50.7269756625649	1	1	1	1
ENSG00000152661	108.552992273203	1	1	1	1	99.3113289346153
ENSG00000189280	64.3354204565732	1	1	71.172528065697	1	95.8491833376873
ENSG00000139278	73.5479374033588	1	1	1	1	98.0182089995059
ENSG00000107249	1	57.338827369747	1	1	66.9425621562712	1
ENSG00000023572	34.9560677445569	1	88.1581257921545	57.2732917987384	1	52.9479993778147
ENSG00000115419	54.8534429836719	1	49.2925366927982	1	1	83.8133641575676
ENSG00000197045	52.6715949644554	1	1	1	1	47.5709768942469
ENSG00000112312	33.6976649795324	72.6534965777395	1	1	1	1
ENSG00000144591	1	25.9552676675148	1	1	1	1
ENSG00000141404	33.0206824325363	1	1	53.1258640268562	1	1
ENSG00000159921	1	96.7466244609724	148.881974424256	205.702551340223	1	51.1833185226308
ENSG00000134697	37.0731187886609	32.0600600200287	66.4502403963467	50.7540557329065	1	1
ENSG00000111670	1	39.6323358476673	1	1	1	1
ENSG00000136935	1	1	1	39.2019577437364	1	1
ENSG00000173905	51.9356878923415	1	1	1	1	1
ENSG00000166734	1	56.3312899649836	95.1767306913889	55.5330432424063	1	59.2524325564917
ENSG00000275619	1	1	1	1	244.30178610904	1
ENSG00000170270	1	1	1	1	244.30178610904	1
ENSG00000114745	1	1	1	1	54.2065524356266	51.3027066557788
ENSG00000108433	1	30.2774225040471	1	1	1	1
ENSG00000152642	1	45.8983144784773	79.7259201218627	59.5125378564513	1	1
ENSG00000198522	41.6107717830891	1	56.7095627843629	1	1	1
ENSG00000136235	395.314421297308	1	1	123.662100120469	1	172.391228486625
ENSG00000173264	1	1	1	50.2362351925834	38.0613285686989	1
ENSG00000158292	48.3315105565127	1	1	42.7720615392079	1	1
ENSG00000180758	1	1	1	42.4796071462553	1	1
ENSG00000173890	1	32.5700140170588	1	1	1	1
ENSG00000250510	1	1	1	1	184.845011079692	1
ENSG00000167191	1	31.4097834063117	1	1	1	1
ENSG00000121957	38.502925081071	1	1	1	1	1
ENSG00000166123	1	1	1	50.7170001058536	1	64.8505866341222
ENSG00000134317	1	1	1	89.0898352851829	1	1
ENSG00000158055	1	1	1	109.423582127913	1	53.2897327619245
ENSG00000105928	43.8671331176567	1	1	1	1	1
ENSG00000100744	1	1	1	61.6332490870055	31.9466742531193	1
ENSG00000244067	1	1	1	1	591.050609714888	1
ENSG00000165417	1	1	1	46.7518691485422	1	1
ENSG00000006704	1	1	1	1	1	68.6824609840344
ENSG00000172432	1	1	1	47.3672294471133	1	85.3072595936121
ENSG00000163607	35.9322996538073	38.5431848061883	1	77.9152196406409	1	1
ENSG00000164116	1	59.8541059275132	1	40.9707235757014	1	1
ENSG00000151806	30.9371923661514	1	1	1	1	39.4656133749278
ENSG00000104812	40.366365698735	1	1	1	1	54.0030285755343
ENSG00000246705	1	104.090893648952	178.755397955427	185.355330730699	1	152.721875900504
ENSG00000184678	1	67.2432466195454	158.816155947091	111.605411244167	1	104.973487702231
ENSG00000180596	1	42.9529657073759	179.968902908286	94.898469466263	1	111.039361548643
ENSG00000158373	1	46.8539383987691	181.2760494213	116.980310139788	1	87.2983519844261
ENSG00000270276	1	1	87.4853528990201	1	1	1
ENSG00000165996	43.9132696549883	1	1	1	1	1
ENSG00000188921	1	1	1	1	149.286262174304	1
ENSG00000103253	1	1	1	1	131.001162950621	1
ENSG00000103044	76.0703569844059	1	1	1	1	1
ENSG00000048052	1	39.3120419623557	153.514551824173	1	1	99.1709594893986
ENSG00000130589	1	1	110.755118409649	73.2860067740365	1	139.906429038896
ENSG00000103657	1	38.0708696653474	1	1	1	1
ENSG00000148634	49.6095820338051	1	63.1480380305211	40.6495909433047	1	1
ENSG00000138642	1	56.1837887173839	172.797664826134	63.8532476170476	1	90.0776031925844
ENSG00000069812	1	1	51.5293179217812	1	1	62.0473217993267
ENSG00000188290	1	1	78.7565104336337	1	1	1
ENSG00000164683	1	45.5963369590791	1	1	1	1
ENSG00000167861	1	28.2290305427692	1	1	1	1
ENSG00000135245	32.1295072540809	1	1	87.5181354845937	86.4456499154689	1
ENSG00000149948	82.8758418859699	1	1	1	1	1
ENSG00000292175	43.1337447837831	1	1	1	1	89.196981951407
ENSG00000182952	43.1337447837831	1	1	1	1	89.196981951407
ENSG00000100281	1	38.2165528538694	1	1	1	1
ENSG00000100292	1	56.7126626165964	83.8219539785033	145.499508639339	1	1
ENSG00000150540	1	57.1418643500069	1	1	1	1
ENSG00000051128	49.9096339371405	1	1	1	1	1
ENSG00000171476	1	1	1	648.474776005483	1	228.073503481375
ENSG00000115756	1	1	59.9598699486846	1	1	1
ENSG00000164120	1	71.4658042208377	1	70.2049213645033	1	1
ENSG00000153936	1	34.7016086805475	1	1	1	1
ENSG00000136720	50.2698520652939	1	1	1	1	1
ENSG00000176387	1	1	1	74.1766848994777	1	1
ENSG00000198189	1	60.8829640354125	1	1	1	1
ENSG00000086696	1	62.4953623292831	1	1	1	1
ENSG00000187522	1	36.7409469463669	1	1	1	1
ENSG00000237724	1	1	1	1	205.392479202833	1
ENSG00000234475	1	1	1	1	205.392479202833	1
ENSG00000235941	1	1	1	1	205.392479202833	1
ENSG00000215328	1	1	1	1	205.392479202833	1
ENSG00000204389	1	1	1	1	205.392479202833	1
ENSG00000152137	1	1	1	57.1769078606665	1	47.8611491937692
ENSG00000142798	61.1167615706113	1	1	1	1	1
ENSG00000157423	1	1	1	1	206.010894333888	1
ENSG00000003147	1	42.2918861165519	82.5032526452487	1	1	1
ENSG00000090339	1	56.5686738687582	83.5170758556524	1	46.0954503172337	1
ENSG00000105371	40.7201238427419	1	1	1	1	1
ENSG00000172201	1	1	1	56.4283234528265	1	1
ENSG00000119912	1	32.3220535873766	1	62.5345966615854	1	1
ENSG00000131203	1	1	93.8156787177711	1	1	1
ENSG00000237155	86.1785300083078	43.5316543929292	1	1	1	1
ENSG00000230128	86.1785300083078	43.5316543929292	1	1	1	1
ENSG00000227231	86.1785300083078	43.5316543929292	1	1	1	1
ENSG00000235030	86.1785300083078	43.5316543929292	1	1	1	1
ENSG00000206478	86.1785300083078	43.5316543929292	1	1	1	1
ENSG00000137331	86.1785300083078	43.5316543929292	1	1	1	1
ENSG00000275214	1	1	1	1	199.978407907102	1
ENSG00000165949	1	1	1	1	199.978407907102	1
ENSG00000068079	1	1	90.7040449286765	1	1	1
ENSG00000185745	297.614510854358	209.809201363655	1306.99070284946	326.43346787772	1	867.994131174418
ENSG00000119922	1	151.929135652116	457.593739383437	153.231078850757	1	565.212928085785
ENSG00000119917	360.206472755201	335.564232114525	1237.29172987714	236.090017162071	1	1031.14135746764
ENSG00000152778	1	37.4260628195777	105.674417261592	63.3390062933953	1	84.224823783496
ENSG00000185885	364.840382481138	614.020844455605	1641.41356065042	588.250261602762	1	1074.18663242103
ENSG00000138002	1	1	1	1	187.929526783265	1
ENSG00000128581	39.8799399335524	1	1	1	429.385421366383	1
ENSG00000100360	1	1	1	1	341.514845588565	1
ENSG00000119650	1	1	1	1	274.56223668425	1
ENSG00000032742	1	1	1	1	110.338418040958	1
ENSG00000141753	61.9823952827173	54.5670141134419	93.714100331652	44.007684598864	1	1
ENSG00000115461	1	249.157181688808	1	1	222.099504364081	1
ENSG00000167779	343.34775208475	1	1	1	1	1
ENSG00000143061	59.7145175727052	1	1	1	1	64.0035724694131
ENSG00000166130	51.815326412411	1	1	1	1	1
ENSG00000263528	1	36.0270074578263	52.3226437311353	39.9033884298633	1	1
ENSG00000269335	40.8177555103464	1	1	1	1	54.6993031364649
ENSG00000243646	1	37.2220922020812	1	1	1	1
ENSG00000115594	1	178.755804123165	160.904221291382	1	1	1
ENSG00000196083	58.0646029157553	1	1	1	1	1
ENSG00000008517	93.9715465456275	1	228.137614983886	1	1	265.613480740571
ENSG00000137033	96.8896712460226	89.8010914487467	1	1	1	1
ENSG00000136688	1	1	1	95.4663603371185	1	134.181122684488
ENSG00000160712	46.3571589827442	1	1	1	1	1
ENSG00000145103	1	34.3144444641645	1	1	1	1
ENSG00000141401	125.510799671758	32.558297418526	1	1	1	80.3244239713458
ENSG00000106348	63.3990469640211	1	1	1	1	1
ENSG00000071243	1	26.5304713889396	1	1	1	1
ENSG00000165458	1	38.3336252384797	1	1	1	66.9101828265499
ENSG00000102786	58.9012829085712	1	1	60.2928947832806	1	1
ENSG00000166578	1	1	1	1	145.167964980627	1
ENSG00000106012	1	1	1	1	128.736669360693	1
ENSG00000114473	1	1	1	1	255.186604215851	1
ENSG00000174628	1	1	1	1	141.641477362695	1
ENSG00000145703	1	77.4986747463123	1	1	1	1
ENSG00000090376	1	65.9658500733445	111.318901008189	1	1	1
ENSG00000169047	64.4630862494697	1	1	1	1	1
ENSG00000172183	1	44.9510199267724	97.2582075307235	1	74.979789486064	1
ENSG00000240682	31.0174003827649	25.5602754413094	1	1	1	56.6779569373748
ENSG00000091409	484.584336264423	1	1	1	1	271.039215802986
ENSG00000082781	40.3890186397659	1	1	1	1	1
ENSG00000135916	1	54.1186652467645	1	1	1	1
ENSG00000205726	1	34.7868061431086	1	1	1	1
ENSG00000198399	1	26.3428812787029	47.6844785922259	70.6051875692459	1	1
ENSG00000128928	1	31.985242573636	1	1	1	1
ENSG00000163207	1	1	1	242.594470421803	1	160.960538999401
ENSG00000184916	147.143435214707	1	1	1	1	1
ENSG00000152409	1	30.3021568538455	1	1	1	1
ENSG00000107104	34.8915588956864	1	1	44.1664487146085	1	1
ENSG00000197256	1	34.8279448030033	1	1	1	1
ENSG00000136504	1	1	1	51.3366783022365	1	1
ENSG00000167977	1	1	1	42.279493681126	1	1
ENSG00000104756	42.5605278476048	1	1	39.8161203825106	1	102.061868378322
ENSG00000147050	1	26.4720607774793	1	1	1	1
ENSG00000006459	1	45.6680142675033	1	49.3908762224252	1	1
ENSG00000100441	1	1	73.3515967260612	1	1	42.8746904289431
ENSG00000135709	1	50.7616413758403	1	1	35.4735406328335	1
ENSG00000197892	1	88.0350155772103	95.8124833223138	93.6366043647557	75.1177046213328	1
ENSG00000196169	1	1	1	1	117.860818954934	1
ENSG00000054523	33.8082436678418	1	1	55.0813600134746	1	1
ENSG00000131437	1	1	1	1	122.811269144464	1
ENSG00000088727	1	1	1	1	618.85143070256	1
ENSG00000088970	40.7851925986676	1	1	1	1	1
ENSG00000127528	1	82.0834249550396	87.9548231232942	1	72.7788894655375	1
ENSG00000118263	71.7347490751889	1	1	1	1	1
ENSG00000102349	1	1	1	58.7634038244521	1	1
ENSG00000119138	1	36.4999192732465	1	1	1	1
ENSG00000162755	1	1	1	1	152.208615336946	1
ENSG00000109466	1	1	1	28.3511775197561	1	1
ENSG00000129451	115.83748455811	416.854188838228	836.148142448746	503.436336755416	1	458.551901371935
ENSG00000167548	1	49.5665313716113	1	1	1	85.0008176128953
ENSG00000103550	51.1921252603792	36.803955585185	74.064594025412	39.2593634661491	1	1
ENSG00000129347	43.8507097283701	1	1	1	1	1
ENSG00000186395	136.428214991849	173.253416853193	133.48899269608	10687.1773798153	149.964283762386	3511.7489431337
ENSG00000171401	1	1	1	2914.45658496534	1	1035.6289856482
ENSG00000186847	553.096116640432	1	1	132.489969916739	1	487.971457689835
ENSG00000186832	146.885154786524	1	166.616893942799	2923.32235235743	1	2358.72261238029
ENSG00000167916	1	1	1	255.524771419585	1	1
ENSG00000170477	53.6738825802558	69.2368996284133	275.030236518254	2954.2045476984	126.336352862216	233.701460920875
ENSG00000186081	5607.66685952253	364.099500831145	1456.3889368639	3899.79972285612	1	6648.21921814781
ENSG00000205420	7947.21123609054	1210.50131620761	5497.85047334151	31202.0949863677	1	21831.0295945294
ENSG00000185479	546.356637681126	182.32298974221	669.40768725662	3229.81019719671	1	4268.31369845066
ENSG00000170465	1	1	1	276.785461820366	1	755.122857243835
ENSG00000170423	1	1	1	96.1675554871777	1	1
ENSG00000053747	328.332720222783	1	1	1	1	153.977395223033
ENSG00000091136	71.3323100908994	1	1	1	1	1
ENSG00000172037	1	41.3283639254535	1	1	1	1
ENSG00000135862	46.408847415418	1	1	1	1	1
ENSG00000115365	49.3160141221648	1	1	1	1	1
ENSG00000138709	40.3214363848914	1	1	1	1	1
ENSG00000150457	1	1	1	1	1	47.0346667450228
ENSG00000288299	173.45337809478	55.7189921676991	1	1	1	1
ENSG00000134333	173.45337809478	55.7189921676991	1	1	1	1
ENSG00000203985	1	1	1	1	399.950326315196	1
ENSG00000182195	1	35.9969172560207	1	1	1	1
ENSG00000106003	62.3528558157868	1	1	1	1	1
ENSG00000100097	518.858356954144	1	1	1	1	256.072453002218
ENSG00000283082	42.1260153396417	1	1	1	1	68.707824218955
ENSG00000205076	42.1260153396417	1	1	1	1	68.707824218955
ENSG00000282902	84.0835996950268	1	1	1	1	1
ENSG00000178934	84.0835996950268	1	1	1	1	1
ENSG00000168961	1	190.639464726767	450.864755346493	165.020373017588	1	194.863602775063
ENSG00000119862	1	40.6557890671425	93.0466648661367	83.4940526530076	1	191.36331241696
ENSG00000100600	1	1	1	106.96112574674	1	1
ENSG00000183722	36.9433828705865	1	1	1	1	1
ENSG00000128342	1	224.250478450983	167.283067038618	80.3973056554392	1	79.0703346523567
ENSG00000174405	1	1	1	61.9606099635268	1	1
ENSG00000064042	1	49.3747712459015	1	1	76.1448522985446	1
ENSG00000237854	1	48.8700631605732	1	42.2407284312907	1	1
ENSG00000251381	52.6159049024076	1	1	1	1	1
ENSG00000233901	61.6292748183172	64.8926402166014	64.0051702410298	1	1	1
ENSG00000180861	1	1	1	110.910852383852	1	1
ENSG00000233730	1	1	1	1	126.241458531267	1
ENSG00000260259	1	1	1	1	127.959631670069	1
ENSG00000164715	1	50.000115747138	1	1	1	1
ENSG00000142235	1	1	75.4132475799931	68.1752980431548	1	1
ENSG00000144320	46.3850796259022	1	1	39.5962724895327	1	78.5695963610477
ENSG00000138131	115.974742201965	1	1	1	1	1
ENSG00000139679	36.1336300198011	1	1	48.5034135385133	1	1
ENSG00000087253	76.5456726620476	1	1	1	1	1
ENSG00000134324	1	30.9758706104506	84.0664473653471	1	1	1
ENSG00000162981	1	1	89.3886202383025	241.374222326752	1	167.301674999175
ENSG00000186001	1	38.5193773248199	1	1	1	1
ENSG00000121931	1	1	1	46.9769531952247	1	1
ENSG00000123384	40.9177624786716	1	1	1	1	1
ENSG00000162337	32.4942296548295	56.4456861045119	52.970747476847	1	1	1
ENSG00000137269	1	1	1	86.3715613536977	1	44.394811011995
ENSG00000204950	1	1	1	1	280.618900303252	1
ENSG00000010626	1	1	1	1	529.492856340089	1
ENSG00000171757	1	1	1	1	100.735410120132	1
ENSG00000128594	1	58.8036643385144	102.116360272611	111.508132263538	73.493197825615	1
ENSG00000141294	1	1	1	1	380.134551143254	1
ENSG00000137821	1	1	1	1	118.346012646847	1
ENSG00000197147	1	58.5692871252557	1	1	46.788088478737	1
ENSG00000133640	1	1	1	1	504.994853989367	1
ENSG00000175928	1	55.3601477593766	1	1	1	1
ENSG00000284922	1	1	1	1	186.11718935913	1
ENSG00000161036	1	1	1	1	109.831154517328	1
ENSG00000181817	33.9210458445348	1	1	1	1	1
ENSG00000168056	38.4458337673461	47.0516140597975	1	1	1	1
ENSG00000090006	34.3157552487338	1	1	1	1	1
ENSG00000012223	1	319.901692887363	1	1	1	1
ENSG00000278032	297.679114333856	227.915071344029	1	1	126.09929222688	1
ENSG00000160932	297.679114333856	227.915071344029	1	1	126.09929222688	1
ENSG00000145220	35.6466656260741	1	1	1	1	60.1867506222328
ENSG00000197353	1	561.46421346951	170.579017219759	391.843699049611	29.3725741240132	1
ENSG00000124466	46.9442769479385	1	1	1118.55630942523	1	568.027684401901
ENSG00000090382	1	96.1276947313505	1	1	1	1
ENSG00000163818	1	1	1	1	163.583122518416	1
ENSG00000088899	1	75.1029027322015	91.0242590278696	1	1	1
ENSG00000183742	1	149.420616681878	353.50429639598	90.9623473607376	95.9929929287853	288.769111170236
ENSG00000099284	1	1	1	1	1	55.4841025475525
ENSG00000178573	103.547570847355	1	1	1	1	124.417071307923
ENSG00000179632	1	25.1544210203461	1	1	1	1
ENSG00000081026	1	49.8142205450648	1	89.2112868260071	1	1
ENSG00000117643	1	27.1273359857227	1	1	1	1
ENSG00000013288	1	48.410027992397	1	1	1	78.448954190906
ENSG00000166963	1	1	1	1	176.932305369298	1
ENSG00000131711	1	1	1	1	110.495613874268	1
ENSG00000078018	1	1	1	1	1	84.2029583494329
ENSG00000176601	1	1	1	1	157.878350468547	1
ENSG00000091436	43.0174305879418	1	1	1	31.0466231709757	52.5951449959681
ENSG00000135341	32.5196229366639	1	1	1	1	1
ENSG00000006432	1	1	1	52.4756455954106	1	1
ENSG00000171533	1	1	1	1	113.24197478203	1
ENSG00000109339	1	1	1	1	173.365076996416	1
ENSG00000274205	1	1	1	1	158.078520499922	1
ENSG00000181085	1	1	1	1	158.078520499922	1
ENSG00000050748	1	36.5982496206419	1	1	1	1
ENSG00000114738	36.4206252328952	1	1	1	1	77.0756319906097
ENSG00000084764	1	1	1	1	107.989168244019	1
ENSG00000155254	83.2318987114626	1	1	1	1	1
ENSG00000129933	1	26.0563528889332	1	1	1	1
ENSG00000141644	35.3000277477781	1	1	1	1	55.7195407112628
ENSG00000076706	47.4438106987453	1	1	1	1	1
ENSG00000171444	91.7960785238509	1	1	42.9074837213627	1	1
ENSG00000112118	1	29.0345518243559	1	1	1	1
ENSG00000160294	1	22.4994998659241	1	1	1	1
ENSG00000175471	1	38.1698365993715	1	1	1	1
ENSG00000065833	1	25.3152790098275	1	1	1	1
ENSG00000140950	36.961046327483	1	1	1	1	1
ENSG00000104973	1	1	1	1	184.844201120552	1
ENSG00000162959	59.5431783334906	1	1	43.3546090607473	1	89.5806602971387
ENSG00000133895	1	1	1	41.1442897679626	1	1
ENSG00000103260	1	1	1	1	103.046533673298	1
ENSG00000123600	42.9014582300419	1	1	1	1	1
ENSG00000181588	1	1	1	1	1	57.1508521075523
ENSG00000140545	69.0469144706986	37.0135503231529	1	1	1	79.6390013362265
ENSG00000171109	1	1	1	38.120779107023	1	54.5624540005379
ENSG00000092931	1	1	1	51.1819509875069	1	1
ENSG00000154305	1	65.0899323026642	1	1	1	1
ENSG00000133816	41.8805732734402	1	1	1	1	87.6017821447829
ENSG00000100139	89.5633022280986	1	1	68.0743994559124	1	136.656358718636
ENSG00000080561	1	1	1	73.5779708509961	1	1
ENSG00000156030	1	1	1	39.5871490088989	1	1
ENSG00000230937	145.224584895392	1	1	1	1	109.297024962448
